vehicle_id,timestamp,speed,rpm,engine_temp,fuel_level,idle_time,harsh_brake,distance,driver_id,route_type,failure,failure_prob,predicted_fuel,driver_score
198,2025-04-23 15:00:00,53,2473,76,76,17,0,2,11,city,0,0.0,54.61118932918065,91.5
120,2025-04-23 16:00:00,55,3791,97,24,17,0,29,8,city,0,0.0,54.477954510169354,91.5
172,2025-04-23 17:00:00,102,3237,88,13,56,1,256,8,city,0,0.0,54.55157098090035,42.0
127,2025-04-23 18:00:00,93,2456,89,47,22,0,61,16,highway,0,0.0,54.62877424831766,89.0
161,2025-04-23 19:00:00,58,3073,113,29,39,1,100,3,highway,1,0.97,54.55127820632858,60.5
106,2025-04-23 20:00:00,71,3276,108,32,49,0,144,8,city,1,0.98,54.535444153651554,75.5
179,2025-04-23 21:00:00,50,1591,109,46,8,0,192,8,city,0,0.0,54.70005050467245,96.0
115,2025-04-23 22:00:00,19,788,76,71,28,1,270,13,highway,0,0.0,54.768448836704344,66.0
196,2025-04-23 23:00:00,111,3233,75,17,50,1,299,1,highway,0,0.02,54.55583684560392,45.0
103,2025-04-24 00:00:00,95,1407,94,46,41,0,204,10,city,0,0.0,54.73548115906328,79.5
103,2025-04-24 01:00:00,85,3097,110,54,28,0,245,5,city,1,0.99,54.56012832817946,86.0
139,2025-04-24 02:00:00,58,3855,82,42,1,1,31,5,city,0,0.0,54.47330489629845,79.5
116,2025-04-24 03:00:00,70,1086,108,16,59,0,52,17,city,0,0.0,54.757351999179534,70.5
151,2025-04-24 04:00:00,8,2834,109,31,16,0,243,14,city,0,0.0,54.556449127548866,92.0
192,2025-04-24 05:00:00,108,3054,91,14,56,0,263,6,city,0,0.01,54.572590787129144,62.0
151,2025-04-24 06:00:00,0,2573,118,24,55,1,174,14,highway,0,0.0,54.578184800787874,52.5
135,2025-04-24 07:00:00,28,1877,86,30,44,0,100,12,highway,0,0.0,54.660658934220656,78.0
137,2025-04-24 08:00:00,62,1139,117,98,30,0,61,1,highway,0,0.01,54.749936188566586,85.0
149,2025-04-24 09:00:00,71,3487,91,26,27,0,188,5,highway,0,0.0,54.514885843175165,86.5
162,2025-04-24 10:00:00,55,3011,103,65,42,0,7,18,city,1,0.85,54.556256212433816,79.0
162,2025-04-24 11:00:00,117,1676,77,59,47,0,189,14,highway,0,0.0,54.71671230367998,66.5
161,2025-04-24 12:00:00,67,1434,118,16,51,1,83,7,highway,0,0.0,54.72108383574551,54.5
198,2025-04-24 13:00:00,34,3168,114,59,38,0,283,15,highway,1,0.96,54.53202145833421,81.0
106,2025-04-24 14:00:00,2,3240,87,69,59,0,124,9,city,0,0.0,54.51099169560102,70.5
126,2025-04-24 15:00:00,117,1332,93,92,29,1,157,15,city,0,0.0,54.75243270744542,55.5
191,2025-04-24 16:00:00,108,1692,111,16,34,0,87,16,city,0,0.0,54.712003292730145,73.0
185,2025-04-24 17:00:00,103,3158,71,49,47,1,148,9,highway,0,0.0,54.56037479164984,46.5
113,2025-04-24 18:00:00,6,872,71,54,50,0,70,7,highway,0,0.0,54.75378657178536,75.0
170,2025-04-24 19:00:00,26,703,96,68,19,0,76,7,city,0,0.0,54.78027192320221,90.5
185,2025-04-24 20:00:00,0,3601,83,97,15,0,114,17,city,0,0.01,54.475275617874864,92.5
104,2025-04-24 21:00:00,90,2363,117,84,33,1,3,11,highway,0,0.0,54.63657763551464,63.5
154,2025-04-24 22:00:00,79,3733,108,64,13,1,234,6,city,1,0.98,54.493652969276766,73.5
101,2025-04-24 23:00:00,101,2715,81,73,25,0,167,14,city,0,0.0,54.60552388640509,77.5
161,2025-04-25 00:00:00,70,2195,101,74,19,0,99,15,highway,0,0.0,54.64620528536871,90.5
190,2025-04-25 01:00:00,43,3881,97,63,41,1,124,8,highway,0,0.0,54.463001758941346,59.5
120,2025-04-25 02:00:00,86,1760,97,49,50,0,45,4,highway,0,0.0,54.69560000263917,75.0
178,2025-04-25 03:00:00,40,3330,115,62,23,0,287,1,city,1,0.94,54.51856908641954,88.5
120,2025-04-25 04:00:00,74,1754,94,53,42,0,106,6,highway,0,0.0,54.69171926775429,79.0
109,2025-04-25 05:00:00,41,1080,73,72,17,1,294,1,highway,0,0.0,54.74803634449174,71.5
186,2025-04-25 06:00:00,116,1991,95,11,42,0,134,5,city,0,0.0,54.684480480455996,69.0
157,2025-04-25 07:00:00,32,3782,105,88,8,0,8,19,city,1,0.99,54.470003113958676,96.0
138,2025-04-25 08:00:00,49,3091,119,30,18,1,28,5,city,1,0.99,54.54669305374425,71.0
104,2025-04-25 09:00:00,62,2292,72,97,19,0,271,5,highway,0,0.0,54.633128470174505,90.5
164,2025-04-25 10:00:00,99,865,70,59,41,0,223,17,highway,0,0.01,54.792207486389685,79.5
112,2025-04-25 11:00:00,36,3447,86,90,29,0,8,12,city,0,0.01,54.504818931186,85.5
184,2025-04-25 12:00:00,104,3089,76,61,25,1,134,7,highway,0,0.0,54.56869341133511,57.5
189,2025-04-25 13:00:00,58,1742,117,18,30,0,29,15,highway,0,0.01,54.68700628858874,85.0
184,2025-04-25 14:00:00,80,2351,74,29,34,0,115,19,highway,0,0.0,54.63374195656459,83.0
152,2025-04-25 15:00:00,98,3727,88,92,2,0,34,13,highway,0,0.01,54.50234191079792,99.0
181,2025-04-25 16:00:00,47,1907,108,27,55,0,7,12,city,0,0.0,54.664786801875465,72.5
144,2025-04-25 17:00:00,4,1244,115,93,39,1,40,19,highway,0,0.04,54.7156018934894,60.5
131,2025-04-25 18:00:00,47,3781,103,39,28,0,62,13,highway,1,1.0,54.47530939708183,86.0
135,2025-04-25 19:00:00,95,2939,104,74,5,0,86,6,highway,0,0.0,54.58115260124656,97.5
180,2025-04-25 20:00:00,2,3067,118,33,51,0,213,1,city,1,0.96,54.5289126886223,74.5
198,2025-04-25 21:00:00,115,3327,85,97,0,0,116,6,highway,0,0.0,54.54992863938393,90.0
159,2025-04-25 22:00:00,46,3222,109,56,51,1,65,13,highway,1,0.96,54.53081615955897,54.5
110,2025-04-25 23:00:00,61,3384,119,92,23,0,297,13,highway,1,0.93,54.52150920811495,88.5
162,2025-04-26 00:00:00,98,3174,116,99,37,0,170,13,city,1,1.0,54.557149119228356,81.5
120,2025-04-26 01:00:00,115,3830,108,53,33,0,116,4,highway,1,1.0,54.497424665953304,73.5
151,2025-04-26 02:00:00,13,796,96,38,50,0,116,5,city,0,0.0,54.764326216108465,75.0
154,2025-04-26 03:00:00,62,3243,110,86,59,0,221,13,highway,1,0.98,54.53477748460871,70.5
125,2025-04-26 04:00:00,111,3408,107,77,6,1,50,9,city,1,0.98,54.539839608993866,67.0
167,2025-04-26 05:00:00,60,2001,119,26,10,0,79,17,city,0,0.0,54.662287694198334,95.0
133,2025-04-26 06:00:00,30,2756,119,14,10,0,20,3,highway,0,0.0,54.57346032902536,95.0
151,2025-04-26 07:00:00,94,1156,94,97,35,0,37,18,highway,0,0.0,54.760851260985476,82.5
181,2025-04-26 08:00:00,16,2518,95,90,19,1,259,15,city,0,0.0,54.591675065219576,70.5
198,2025-04-26 09:00:00,23,972,83,59,15,0,93,1,city,0,0.0,54.7518742677463,92.5
192,2025-04-26 10:00:00,115,3687,83,49,4,0,187,9,highway,0,0.0,54.51315376385411,88.0
151,2025-04-26 11:00:00,22,1731,83,55,23,1,201,6,highway,0,0.0,54.67395678339383,68.5
128,2025-04-26 12:00:00,81,907,94,60,29,0,288,18,highway,0,0.0,54.78119979053411,85.5
137,2025-04-26 13:00:00,49,2637,105,20,29,0,48,1,highway,0,0.0,54.59241393142553,85.5
141,2025-04-26 14:00:00,117,2360,73,21,38,1,253,7,highway,0,0.0,54.64751909261785,51.0
120,2025-04-26 15:00:00,77,1846,116,22,56,0,46,10,highway,0,0.0,54.68299490912546,72.0
141,2025-04-26 16:00:00,113,1756,84,73,47,0,231,6,highway,0,0.0,54.706970411844836,66.5
112,2025-04-26 17:00:00,78,2236,101,17,46,0,95,7,city,0,0.01,54.64414330577122,77.0
163,2025-04-26 18:00:00,78,903,87,74,36,0,218,6,city,0,0.0,54.780115690629785,82.0
116,2025-04-26 19:00:00,69,3265,83,18,32,0,40,8,highway,0,0.0,54.53645521641627,84.0
108,2025-04-26 20:00:00,26,2532,70,11,19,0,203,2,highway,0,0.0,54.59426644157122,90.5
140,2025-04-26 21:00:00,14,3264,111,87,53,0,116,9,highway,1,1.0,54.513614562896905,73.5
100,2025-04-26 22:00:00,49,1142,89,22,21,0,91,9,city,0,0.0,54.744779564532195,89.5
101,2025-04-26 23:00:00,35,1388,79,11,40,0,58,7,city,0,0.0,54.713363443426466,80.0
159,2025-04-27 00:00:00,118,3597,79,77,57,0,10,9,highway,0,0.0,54.521343061090406,61.5
147,2025-04-27 01:00:00,7,1532,93,85,20,0,256,17,highway,0,0.0,54.6882946675804,90.0
128,2025-04-27 02:00:00,78,3086,103,57,36,0,249,3,city,1,0.98,54.55810914803796,82.0
196,2025-04-27 03:00:00,2,2161,97,83,53,0,6,16,city,0,0.0,54.62096918363555,73.5
109,2025-04-27 04:00:00,61,1859,96,12,26,1,188,16,city,0,0.0,54.67647580407974,67.0
157,2025-04-27 05:00:00,46,1086,109,77,37,0,235,2,highway,0,0.0,54.748615595104546,81.5
159,2025-04-27 06:00:00,76,2741,70,15,34,0,183,11,highway,0,0.0,54.592473711910635,83.0
120,2025-04-27 07:00:00,104,3796,102,96,37,1,287,16,city,1,0.96,54.49630210604055,51.5
127,2025-04-27 08:00:00,97,3253,73,14,39,0,123,15,highway,0,0.0,54.54863165589523,80.5
174,2025-04-27 09:00:00,87,2048,76,12,59,0,158,1,highway,0,0.0,54.66634435763988,70.5
133,2025-04-27 10:00:00,103,2418,78,19,5,0,13,17,highway,0,0.0,54.63734933126391,87.5
107,2025-04-27 11:00:00,95,1379,85,52,31,0,54,3,city,0,0.0,54.73873776834588,84.5
158,2025-04-27 12:00:00,60,1389,74,28,15,0,277,19,city,0,0.0,54.72432228266858,92.5
185,2025-04-27 13:00:00,31,3632,103,23,27,0,43,7,city,1,0.99,54.48407905739251,86.5
171,2025-04-27 14:00:00,93,3866,92,30,15,0,267,11,highway,0,0.01,54.48566653936459,92.5
148,2025-04-27 15:00:00,115,2268,112,52,26,0,109,18,highway,0,0.0,54.65656315241155,77.0
178,2025-04-27 16:00:00,112,3370,119,37,52,1,166,14,city,1,1.0,54.54222393278113,44.0
116,2025-04-27 17:00:00,12,1869,94,30,2,0,106,16,highway,0,0.0,54.65676636661883,99.0
159,2025-04-27 18:00:00,0,1592,82,45,48,0,51,6,city,0,0.0,54.678236800188934,76.0
186,2025-04-27 19:00:00,33,1652,93,33,20,0,204,2,highway,0,0.0,54.686530300624824,90.0
187,2025-04-27 20:00:00,61,1954,80,63,37,0,43,11,highway,0,0.0,54.66636452789803,81.5
144,2025-04-27 21:00:00,78,1483,86,47,37,0,283,11,highway,0,0.0,54.72108999471114,81.5
182,2025-04-27 22:00:00,107,2746,106,26,29,0,85,10,highway,0,0.0,54.60461671230261,75.5
168,2025-04-27 23:00:00,77,2571,82,31,21,0,217,4,highway,0,0.0,54.6106956597762,89.5
131,2025-04-28 00:00:00,92,1194,96,92,18,0,158,17,city,0,0.0,54.75687912604658,91.0
143,2025-04-28 01:00:00,97,3809,89,54,30,0,127,10,city,0,0.0,54.492455777609905,85.0
164,2025-04-28 02:00:00,81,1446,102,83,19,0,191,9,highway,0,0.0,54.726793683531966,90.5
186,2025-04-28 03:00:00,117,3184,111,70,46,0,266,13,city,1,0.98,54.56339275867707,67.0
107,2025-04-28 04:00:00,70,2554,101,20,18,0,60,11,highway,0,0.0,54.609736641620046,91.0
176,2025-04-28 05:00:00,92,3092,77,70,1,0,283,10,highway,0,0.01,54.56455190361962,99.5
171,2025-04-28 06:00:00,118,3931,98,47,39,0,62,5,highway,0,0.03,54.48811228030374,70.5
186,2025-04-28 07:00:00,30,3297,109,75,38,0,126,3,city,1,0.99,54.517296368795456,81.0
142,2025-04-28 08:00:00,63,3567,88,42,26,0,172,4,highway,0,0.0,54.50357879926414,87.0
100,2025-04-28 09:00:00,24,3288,75,52,7,1,63,3,highway,0,0.0,54.51707067171862,76.5
150,2025-04-28 10:00:00,37,2891,113,40,44,0,260,10,city,0,0.0,54.56115088354114,78.0
123,2025-04-28 11:00:00,13,3335,108,44,53,0,16,13,highway,1,0.93,54.50599249640986,73.5
198,2025-04-28 12:00:00,7,1356,117,46,26,0,179,5,city,0,0.0,54.7059480595059,87.0
123,2025-04-28 13:00:00,90,2582,110,56,14,0,101,13,city,0,0.0,54.6150830214184,93.0
116,2025-04-28 14:00:00,53,3092,90,32,11,1,176,1,city,0,0.03,54.54848376209794,74.5
104,2025-04-28 15:00:00,1,3443,91,45,46,0,193,11,city,0,0.0,54.490477292746874,77.0
119,2025-04-28 16:00:00,80,2496,111,49,13,1,273,3,city,0,0.01,54.61985480152747,73.5
120,2025-04-28 17:00:00,100,967,79,99,6,0,261,17,city,0,0.0,54.783667551127415,97.0
157,2025-04-28 18:00:00,77,2916,79,98,16,1,175,19,city,0,0.0,54.57581441389507,72.0
130,2025-04-28 19:00:00,88,2462,98,90,25,0,234,13,highway,0,0.0,54.6260337669604,87.5
199,2025-04-28 20:00:00,55,2780,85,24,36,0,216,16,highway,0,0.0,54.579993870822044,82.0
110,2025-04-28 21:00:00,93,1076,70,46,19,0,247,18,highway,0,0.0,54.769240087638835,90.5
151,2025-04-28 22:00:00,92,3985,86,13,9,0,21,19,highway,0,0.03,54.47340841372885,95.5
114,2025-04-28 23:00:00,83,2285,99,31,18,0,243,6,highway,0,0.0,54.64231307129513,91.0
182,2025-04-29 00:00:00,84,2163,95,90,17,0,288,7,highway,0,0.0,54.65516263808419,91.5
106,2025-04-29 01:00:00,60,3140,115,31,29,0,280,15,highway,1,0.98,54.545676543365715,85.5
127,2025-04-29 02:00:00,116,1188,88,90,29,0,244,5,highway,0,0.0,54.766675692106915,75.5
150,2025-04-29 03:00:00,21,1421,90,87,24,0,163,16,city,0,0.0,54.705040714726465,88.0
157,2025-04-29 04:00:00,34,1645,86,87,23,0,146,6,highway,0,0.0,54.68752098040217,88.5
104,2025-04-29 05:00:00,100,3800,115,26,9,0,67,3,highway,1,0.99,54.495434645207105,95.5
104,2025-04-29 06:00:00,15,2786,109,81,1,0,103,12,city,0,0.0,54.564754831933534,99.5
193,2025-04-29 07:00:00,49,2335,90,99,37,0,125,4,city,0,0.0,54.62279944675566,81.5
195,2025-04-29 08:00:00,112,3944,110,95,31,0,117,3,city,1,0.98,54.48470837335927,74.5
107,2025-04-29 09:00:00,42,1740,109,89,34,1,251,16,highway,0,0.01,54.680621821919736,63.0
163,2025-04-29 10:00:00,16,3827,114,89,50,0,226,16,city,1,0.97,54.457284388007565,75.0
109,2025-04-29 11:00:00,79,2973,118,47,36,0,188,19,city,0,0.03,54.57000252684239,82.0
137,2025-04-29 12:00:00,57,2814,88,33,6,0,187,15,city,0,0.0,54.57856637444103,97.0
195,2025-04-29 13:00:00,118,3968,76,15,6,0,76,9,city,0,0.04,54.48569938108224,87.0
191,2025-04-29 14:00:00,1,2377,86,77,26,0,273,2,highway,0,0.0,54.59970540275399,87.0
180,2025-04-29 15:00:00,3,3582,70,91,9,0,149,6,city,0,0.04,54.478657862988754,95.5
194,2025-04-29 16:00:00,84,3794,106,15,32,0,195,14,highway,1,1.0,54.48867974148581,84.0
107,2025-04-29 17:00:00,38,1698,75,35,42,0,284,9,city,0,0.0,54.68295982119735,79.0
124,2025-04-29 18:00:00,97,2477,95,50,54,0,44,10,city,0,0.0,54.62693563424808,73.0
172,2025-04-29 19:00:00,93,2984,71,84,6,0,170,18,city,0,0.0,54.575732258993625,97.0
165,2025-04-29 20:00:00,5,1656,101,47,5,0,94,15,highway,0,0.0,54.67549469863455,97.5
178,2025-04-29 21:00:00,80,3666,117,89,5,0,224,4,city,1,0.99,54.50119549830467,97.5
149,2025-04-29 22:00:00,102,2289,74,92,12,0,278,5,highway,0,0.0,54.64978049982425,84.0
166,2025-04-29 23:00:00,88,1861,106,52,47,1,38,6,city,0,0.0,54.686254263241096,56.5
148,2025-04-30 00:00:00,68,3220,100,62,12,0,270,15,highway,0,0.01,54.54144824323353,94.0
135,2025-04-30 01:00:00,68,2568,81,24,1,0,235,2,highway,0,0.0,54.60820525657679,99.5
167,2025-04-30 02:00:00,19,1252,104,99,18,0,111,16,city,0,0.01,54.721670073126106,91.0
177,2025-04-30 03:00:00,63,2333,99,65,50,0,168,5,city,0,0.0,54.62809226049508,75.0
140,2025-04-30 04:00:00,15,1394,117,65,18,0,54,4,city,0,0.0,54.7056229107272,91.0
188,2025-04-30 05:00:00,50,1016,75,40,49,1,127,1,highway,0,0.0,54.7568496265313,55.5
161,2025-04-30 06:00:00,104,3345,84,92,56,0,275,8,city,0,0.01,54.54139063579475,62.0
109,2025-04-30 07:00:00,36,1467,84,66,37,1,42,10,highway,0,0.0,54.70585354338699,61.5
120,2025-04-30 08:00:00,103,3633,85,60,1,0,41,15,highway,0,0.0,54.513949994891696,89.5
135,2025-04-30 09:00:00,72,3308,89,33,50,1,50,2,highway,0,0.0,54.532550428396,55.0
111,2025-04-30 10:00:00,68,3972,82,67,25,0,159,19,highway,0,0.0,54.46443962511087,87.5
190,2025-04-30 11:00:00,41,2671,113,82,5,0,182,12,highway,0,0.01,54.586725847277805,97.5
101,2025-04-30 12:00:00,56,3005,111,96,19,0,181,10,highway,1,0.76,54.55820877041677,90.5
112,2025-04-30 13:00:00,65,2203,115,13,22,1,166,12,highway,0,0.0,54.6432614081868,69.0
152,2025-04-30 14:00:00,8,3949,100,19,53,0,232,9,city,0,0.04,54.44154240468409,73.5
131,2025-04-30 15:00:00,106,3504,103,72,14,1,206,8,city,1,0.98,54.52774178165908,63.0
194,2025-04-30 16:00:00,99,822,98,82,5,0,50,2,highway,0,0.0,54.79805314047499,97.5
115,2025-04-30 17:00:00,85,3089,72,92,27,0,146,7,city,0,0.01,54.56098281825177,86.5
131,2025-04-30 18:00:00,63,3942,78,24,34,1,298,4,city,0,0.0,54.46511482795448,63.0
131,2025-04-30 19:00:00,85,2568,80,72,10,1,145,19,highway,0,0.0,54.61466284572387,75.0
197,2025-04-30 20:00:00,21,2371,80,28,7,0,16,8,city,0,0.0,54.60912311317768,96.5
110,2025-04-30 21:00:00,33,1782,94,72,56,0,85,13,highway,0,0.0,54.67183692816779,72.0
109,2025-04-30 22:00:00,54,2428,91,65,53,1,216,3,highway,0,0.0,54.6146946060918,53.5
114,2025-04-30 23:00:00,28,3007,111,30,49,0,52,5,city,1,0.87,54.54553575943164,75.5
116,2025-05-01 00:00:00,37,2696,115,43,48,0,36,8,highway,0,0.01,54.58081834934823,76.0
139,2025-05-01 01:00:00,109,2842,78,26,50,1,107,2,highway,0,0.0,54.59479769989573,45.0
117,2025-05-01 02:00:00,96,1848,89,27,50,0,219,10,city,0,0.0,54.69066573347923,75.0
154,2025-05-01 03:00:00,17,2788,90,90,23,0,298,16,city,0,0.01,54.56445451651086,88.5
172,2025-05-01 04:00:00,70,2614,79,75,20,0,254,4,highway,0,0.0,54.603552953333384,90.0
124,2025-05-01 05:00:00,64,953,91,60,48,0,68,14,city,0,0.0,54.7689187077549,76.0
158,2025-05-01 06:00:00,96,706,98,74,58,0,187,3,highway,0,0.0,54.806477495157104,71.0
177,2025-05-01 07:00:00,0,3475,78,52,35,0,124,10,city,0,0.0,54.48727141935169,82.5
188,2025-05-01 08:00:00,87,2816,74,66,6,0,30,13,city,0,0.0,54.59040841998871,97.0
121,2025-05-01 09:00:00,3,3852,109,19,4,0,185,5,city,1,0.97,54.45140396053152,98.0
129,2025-05-01 10:00:00,3,1241,80,46,57,0,289,17,highway,0,0.0,54.71476915058615,71.5
183,2025-05-01 11:00:00,81,788,70,57,28,0,53,17,city,0,0.0,54.793342748873805,86.0
184,2025-05-01 12:00:00,26,2638,111,78,15,0,177,11,highway,0,0.0,54.5836500899605,92.5
143,2025-05-01 13:00:00,42,3979,70,65,5,0,133,19,highway,0,0.01,54.45410649267729,97.5
131,2025-05-01 14:00:00,58,912,108,85,13,0,77,18,highway,0,0.0,54.77211097096733,93.5
150,2025-05-01 15:00:00,31,3581,115,45,57,1,60,17,city,1,0.97,54.48803844770777,51.5
145,2025-05-01 16:00:00,32,965,74,40,51,0,91,11,city,0,0.0,54.75472714168863,74.5
120,2025-05-01 17:00:00,27,3659,118,64,1,0,298,15,highway,1,0.95,54.4807907310282,99.5
198,2025-05-01 18:00:00,105,3040,91,47,24,0,280,8,highway,0,0.0,54.574119030524905,78.0
131,2025-05-01 19:00:00,104,1930,95,82,30,0,199,12,city,0,0.0,54.686356757843704,75.0
193,2025-05-01 20:00:00,54,3080,75,99,49,1,118,17,city,0,0.01,54.54855119435505,55.5
138,2025-05-01 21:00:00,99,3848,101,24,49,0,183,5,city,1,0.89,54.488515359752725,75.5
111,2025-05-01 22:00:00,59,1704,117,25,12,0,55,4,city,0,0.0,54.69200864589706,94.0
146,2025-05-01 23:00:00,69,2794,80,86,59,0,271,11,highway,0,0.0,54.5832504502267,70.5
117,2025-05-02 00:00:00,61,1321,79,98,17,1,5,8,highway,0,0.0,54.73155744187113,71.5
120,2025-05-02 01:00:00,79,3971,116,62,16,0,101,16,city,1,0.96,54.46932614582361,92.0
112,2025-05-02 02:00:00,33,1126,108,65,44,0,286,16,highway,0,0.0,54.739041639934086,78.0
120,2025-05-02 03:00:00,86,909,103,16,27,0,53,3,city,0,0.0,54.783085781819054,86.5
107,2025-05-02 04:00:00,113,1587,100,66,11,0,218,12,city,0,0.0,54.7256300028823,84.5
145,2025-05-02 05:00:00,105,2143,81,64,34,1,286,13,city,0,0.0,54.66493299013716,53.0
106,2025-05-02 06:00:00,87,853,113,61,21,0,240,1,city,0,0.01,54.78942782026392,89.5
122,2025-05-02 07:00:00,55,1114,85,13,38,0,214,4,highway,0,0.0,54.749340779197546,81.0
195,2025-05-02 08:00:00,112,1880,107,52,0,0,104,6,highway,0,0.0,54.695880974371924,90.0
174,2025-05-02 09:00:00,12,1984,72,49,36,0,222,5,highway,0,0.0,54.64368027639411,82.0
185,2025-05-02 10:00:00,55,3848,71,39,20,0,189,5,city,0,0.01,54.472035008845886,90.0
121,2025-05-02 11:00:00,17,1468,74,19,0,0,99,10,highway,0,0.0,54.699636616568235,100.0
188,2025-05-02 12:00:00,53,1682,80,16,3,0,97,19,city,0,0.0,54.69220507265751,98.5
121,2025-05-02 13:00:00,76,2211,94,45,31,0,73,18,highway,0,0.0,54.64649632576087,84.5
191,2025-05-02 14:00:00,112,3902,104,44,57,0,256,2,city,1,0.97,54.487916109558725,61.5
128,2025-05-02 15:00:00,100,1278,104,97,0,0,231,16,highway,0,0.03,54.75228494103889,100.0
112,2025-05-02 16:00:00,42,3487,91,48,12,1,170,15,city,0,0.02,54.50385551812175,74.0
181,2025-05-02 17:00:00,38,2910,106,45,45,1,157,5,highway,0,0.01,54.559579231145726,57.5
101,2025-05-02 18:00:00,60,1738,91,29,46,0,222,9,highway,0,0.0,54.68756160128257,77.0
128,2025-05-02 19:00:00,41,2942,80,58,16,0,99,5,highway,0,0.0,54.558715738527994,92.0
184,2025-05-02 20:00:00,80,1241,101,68,11,0,220,5,highway,0,0.0,54.747567495035035,94.5
178,2025-05-02 21:00:00,78,1058,104,58,6,0,244,9,highway,0,0.0,54.765579717433376,97.0
151,2025-05-02 22:00:00,17,1549,100,99,54,1,259,9,highway,0,0.0,54.68919011988702,53.0
126,2025-05-02 23:00:00,22,1126,114,35,50,0,194,2,highway,0,0.0,54.73437953745497,75.0
149,2025-05-03 00:00:00,53,3244,77,45,54,0,150,7,city,0,0.0,54.53126668815353,73.0
194,2025-05-03 01:00:00,114,3575,89,52,2,0,155,1,city,0,0.01,54.52422422886894,89.0
178,2025-05-03 02:00:00,29,1185,111,52,49,1,22,2,city,0,0.0,54.731230870388806,55.5
122,2025-05-03 03:00:00,97,2531,103,85,25,1,116,12,highway,0,0.0,54.622630243422094,67.5
187,2025-05-03 04:00:00,57,2172,73,42,30,0,113,6,highway,0,0.0,54.642874671579264,85.0
143,2025-05-03 05:00:00,67,2136,87,87,35,0,211,19,city,0,0.0,54.650346409678015,82.5
176,2025-05-03 06:00:00,66,1029,73,54,25,0,24,16,highway,0,0.0,54.762933551640124,87.5
121,2025-05-03 07:00:00,70,2455,89,54,2,0,283,4,city,0,0.0,54.620459243319864,99.0
142,2025-05-03 08:00:00,119,3636,78,97,43,1,292,18,highway,0,0.01,54.51835105205512,48.5
136,2025-05-03 09:00:00,17,3738,85,24,54,0,56,5,city,0,0.01,54.46657338982128,73.0
160,2025-05-03 10:00:00,105,1870,95,26,27,0,266,18,highway,0,0.0,54.69298286761654,76.5
196,2025-05-03 11:00:00,6,958,107,21,43,0,54,6,highway,0,0.0,54.74532689874232,78.5
155,2025-05-03 12:00:00,39,3039,94,31,16,0,108,14,highway,0,0.01,54.54804801160825,92.0
102,2025-05-03 13:00:00,69,842,73,32,37,0,202,17,highway,0,0.0,54.78266472409577,81.5
162,2025-05-03 14:00:00,85,2716,110,99,46,1,202,18,highway,0,0.01,54.5981389108451,57.0
118,2025-05-03 15:00:00,64,3494,114,87,29,0,218,10,highway,1,0.99,54.511281541254526,85.5
122,2025-05-03 16:00:00,67,1326,110,21,1,0,243,19,city,0,0.03,54.73411254896427,99.5
128,2025-05-03 17:00:00,109,2088,107,77,7,0,178,18,city,0,0.0,54.67323691705603,86.5
129,2025-05-03 18:00:00,48,789,88,60,13,0,61,4,city,0,0.0,54.780604667058434,93.5
138,2025-05-03 19:00:00,51,1419,83,22,36,1,36,15,highway,0,0.0,54.71679867063822,62.0
124,2025-05-03 20:00:00,113,3935,90,66,34,0,46,6,city,0,0.04,54.48590244896125,73.0
107,2025-05-03 21:00:00,106,1180,84,64,41,0,95,6,highway,0,0.0,54.76298324699616,69.5
157,2025-05-03 22:00:00,28,2831,72,91,38,0,44,3,city,0,0.0,54.56388456651117,81.0
115,2025-05-03 23:00:00,20,1800,106,37,10,0,226,9,city,0,0.0,54.66666838607798,95.0
171,2025-05-04 00:00:00,89,1372,119,53,14,0,146,11,city,0,0.0,54.737735980611674,93.0
100,2025-05-04 01:00:00,77,1216,115,28,1,0,269,5,highway,0,0.0,54.74931446644344,99.5
104,2025-05-04 02:00:00,8,3232,85,55,36,0,13,14,highway,0,0.0,54.51515522297067,82.0
102,2025-05-04 03:00:00,46,2313,83,12,42,0,25,2,city,0,0.0,54.62362772282061,79.0
164,2025-05-04 04:00:00,75,1481,78,92,31,0,261,19,highway,0,0.0,54.72033428704115,84.5
103,2025-05-04 05:00:00,41,2851,116,29,39,0,128,8,city,0,0.0,54.56702939275237,80.5
198,2025-05-04 06:00:00,50,2735,76,34,12,0,39,13,highway,0,0.0,54.583544465884735,94.0
195,2025-05-04 07:00:00,55,3086,83,84,42,0,157,19,city,0,0.02,54.54862886900991,79.0
163,2025-05-04 08:00:00,50,1386,75,65,16,0,185,5,highway,0,0.0,54.72057132250766,92.0
197,2025-05-04 09:00:00,69,2289,90,90,14,0,174,15,city,0,0.0,54.63644870076717,93.0
188,2025-05-04 10:00:00,19,1599,84,70,32,0,186,4,highway,0,0.0,54.68580820271877,84.0
109,2025-05-04 11:00:00,87,2201,77,64,50,1,281,4,highway,0,0.0,54.651152738019015,55.0
120,2025-05-04 12:00:00,26,3354,103,44,15,0,74,18,city,1,0.97,54.51083438474027,92.5
145,2025-05-04 13:00:00,37,922,109,87,50,0,295,19,highway,0,0.02,54.761148632254155,75.0
190,2025-05-04 14:00:00,71,3780,70,68,12,0,16,9,highway,0,0.0,54.48570195647227,94.0
126,2025-05-04 15:00:00,64,1776,101,48,54,0,188,15,highway,0,0.0,54.68497588527397,73.0
